scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
418,A1F3,,das,False,False,geometry_informed,22.9,34.349999999999994,1,-1.0179119006225306,-2.4418857276516452,-2.5,-30.0,10.0,435,0.4600935289324333,,3.195800900000904,27.59793918723147,0.0,0.0,2.6745140042094038,2.358147471332238,1.4864692828585515
195,A15F1,1.0,das,False,False,geometry_informed,56.2,84.30000000000001,1,81.24070647895743,81.26204958456744,-22.5,-22.5,10.0,77,1.075122819228507,,3.839173299998947,146.72660670356768,0.0,0.0,11.275251203883915,11.133942636223477,12.427098465380448
387,A3F5,4.0,das,False,False,geometry_informed,56.9,85.35,1,-82.93037422832671,-12.159865264215094,-17.5,-7.5,15.0,536,0.21499488171650918,,7.638316500000656,65.59609909087216,0.0,0.0,10.180031464663752,9.495465799937836,5.351727086344899
366,A15F5,4.0,das,False,False,geometry_informed,56.2,84.30000000000001,1,-81.68864191228332,-64.7494171641686,37.5,-22.5,10.0,309,0.248512545269567,,7.040574799997557,126.45531072915223,0.0,0.0,12.156106298570798,11.492968923055589,10.28093874821742
185,A16F1,1.0,das,False,False,geometry_informed,57.0,85.5,1,82.26282051237918,82.36353172550812,25.0,7.5,10.0,72,1.0053096491487339,,4.446525399998791,94.25273998907997,0.0,0.0,12.037687037745641,11.882099832228734,14.967425113607234
375,A3F5,4.0,das,False,False,geometry_informed,56.9,85.35,1,-82.5260907013795,-70.13114942066993,7.5,-52.5,15.0,262,0.38066702520084444,,7.203707199998462,91.73633106281828,0.0,0.0,12.583936656648618,11.970527445773257,9.18913499278756
28,A14F4,2.0,das,False,False,geometry_informed,45.4,68.1,1,-0.9811132478099133,-3.0751310271056504,22.5,-7.5,10.0,788,0.3681699897425278,,3.6989025000002584,23.894395677308044,0.0375234521575985,0.07233273056057866,3.283075468090079,3.084677462402013,1.1738012683240668
338,A16F3,2.0,das,False,False,geometry_informed,57.0,85.5,1,-80.31763705054573,-73.6075277252574,7.5,-52.5,5.0,337,0.4070421854132104,,3.0712888999987626,90.31868634902686,0.0,0.0,13.045155721793744,12.187718763757594,12.028113912344187
277,A16F14,3.0,das,False,False,geometry_informed,57.0,85.5,1,12.037765746591292,-83.33199130251171,22.5,37.5,10.0,615,0.1473716734583797,,5.924297000001388,121.28408167481611,0.0,0.0,9.786936411720074,9.078648429977783,5.429798143458233
299,A11F3,2.0,das,False,False,geometry_informed,33.1,49.650000000000006,1,16.59984894290774,6.192190714679756,7.5,-37.5,15.0,602,0.6732783116628891,,3.0670267999994394,44.629752186536805,0.0,0.0,3.306525442255845,3.023476391516255,1.4344375364331259
419,A1F3,,das,False,False,geometry_informed,22.9,34.349999999999994,1,17.250638266863668,-15.181448795858417,-2.5,-30.0,5.0,440,0.29459231020928317,,2.9125394000002416,24.691641738415562,0.0,0.0,1.5231087324252932,1.362303094188435,0.7253172447011734
359,A16F5,4.0,das,False,False,geometry_informed,57.0,85.5,1,-78.65771033505776,-74.89190113794234,17.5,17.5,10.0,378,0.7807508369868126,,7.327624300000025,133.35129790431057,0.0,0.0,11.582385934597655,10.896217368965031,8.53264440151143
309,A11F3,2.0,das,False,False,geometry_informed,33.1,49.650000000000006,1,1.732788762731135,1.6280864635407348,-7.5,-7.5,5.0,370,1.0673914433684328,,2.868024899999,12.983310472413804,0.0,0.0,4.1151136597317,3.8731939148609684,2.0241442130531375
279,A16F14,3.0,das,False,False,geometry_informed,57.0,85.5,1,35.570633720496446,81.81713411764153,10.0,15.0,15.0,689,0.24497027368983332,,0.7466409999979078,71.54290125905354,0.0,0.0,8.182410482001503,7.651774382733941,3.8367765489867027
179,A1F1,,das,False,False,geometry_informed,22.9,34.349999999999994,1,26.83569620561285,-26.70722504337451,-5.0,10.0,5.0,248,0.760854470791278,,3.8404093999997713,48.58942192783336,0.0,0.0,2.986810730004666,2.774643767705549,1.9909301765979786
149,A12F1,1.0,das,False,False,geometry_informed,39.0,58.5,1,-1.4132250766151377,-8.65203899106079,-10.0,-7.5,15.0,864,0.23708062299777982,,3.4650664999971923,8.66371152692629,0.2231793265465936,0.3649167733674776,2.758123621907262,2.5253921086240885,1.1491842003436685
336,A13F3,2.0,das,False,False,geometry_informed,43.8,65.69999999999999,1,-63.11396037496487,-63.013446633967604,7.5,37.5,5.0,52,1.1344640137963142,,2.904327700001886,122.83844819142158,0.0,0.0,9.530285888419167,9.429646778317538,8.213953019504595
206,A12F2,2.0,das,False,False,geometry_informed,39.0,58.5,1,-51.986653163899405,32.20532575684427,-22.5,-7.5,15.0,484,0.24058080682527747,,2.467146099999809,49.45680547978427,0.0,0.0,4.780470159125445,4.487676525194693,2.587521191746908
326,A12F3,2.0,das,False,False,geometry_informed,39.0,58.5,1,13.191775179883837,3.0650362529755295,-17.5,-22.5,15.0,928,0.2453832154306311,,2.5666187000024365,39.944413155139564,0.050706033376123234,0.09651802076970067,1.5694080183926338,1.4452067958887844,0.5734993666571911
175,A1F1,,das,False,False,geometry_informed,22.9,34.349999999999994,1,29.535622179279947,-22.081285535630236,20.0,-22.5,5.0,288,0.6265780361730335,,3.535511400001269,9.544810744517049,0.08284023668639054,0.15300546448087432,3.031396456765667,2.7810102709387152,1.8154277950735709
113,A13F1,1.0,das,False,False,geometry_informed,43.8,65.69999999999999,1,5.633677378086998,-8.412459180191643,-7.5,22.5,5.0,547,0.43296829970108763,,3.3424732999992557,33.58680714266673,0.0,0.0,2.6781016826280686,2.5650670215996323,1.0914377068525243
202,A3F1,,das,False,False,geometry_informed,56.9,85.35,1,81.63671647396271,81.81479099495003,7.5,-22.5,15.0,95,0.9745348639707113,,3.6764418999991904,127.97588972091907,0.0,0.0,11.37599838790816,11.202027887797218,10.57292815132834
310,A11F3,2.0,das,False,False,geometry_informed,33.1,49.650000000000006,1,1.722544784251002,1.2874587234593016,17.5,-22.5,15.0,371,1.1382137446111458,,3.06500810000216,28.544198808256034,0.0,0.0,4.358811941888253,4.094075758581874,2.2845048021456456
441,A2F14,4.0,das,False,False,geometry_informed,48.5,72.75,1,-0.03540531477637934,-59.391203645192306,-37.5,-10.0,15.0,610,0.2994330497952772,,5.592494500000612,61.99263546945672,0.0,0.0,7.113886697835921,6.63331524248305,4.4798933338228695
183,A16F1,1.0,das,False,False,geometry_informed,57.0,85.5,1,82.33231360753017,82.34516187270988,-7.5,-37.5,15.0,71,0.9913470151327792,,0.6688409999987925,149.7755233420257,0.0,0.0,12.063318195186039,11.908902214867616,15.052919158389344
